timestamp,elapsed_s,state_name,frame,tool_name,j1,j2,j3,j4,j5,j6,j7,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
2026-09-03T13:53:58.752,977.079,MoveOnRailOptimizationApproachMachine22OilBackState,OptimizationApproachMachine22Oil,,-180.0000,-50.0000,15.0000,-0.0000,-15.0000,-90.0000,18049.2348,16551.08,-368.61,2956.58,1.5536,0.0292,3.1347
2026-09-03T13:53:59.523,977.850,OpenMachine22FrontDoorState1,,,-180.0000,-50.0000,15.0000,-0.0000,-15.0000,-90.0000,18049.2348,16551.08,-368.61,2956.58,1.5536,0.0292,3.1347
2026-09-03T13:54:00.167,978.494,ApproachMachine22OilFrontState1,ApproachMachine22OilFront,MaintenanceGripper,-157.3718,-2.1007,-5.3457,114.6934,66.5386,-123.9829,18049.2348,16794.48,-1467.00,2121.86,-2.6922,0.5165,1.5662
2026-09-03T13:54:00.598,978.924,ApproachMachine22OilFrontUpState2,ApproachMachine22OilFrontUp,MaintenanceGripper,-88.4282,-9.1543,-60.6009,18.5903,49.0326,-92.2000,16337.3822,17342.22,-1895.51,1024.54,-1.8876,1.2259,0.5262
2026-09-03T13:54:00.668,978.995,StartOilingState,,,-88.4282,-9.1543,-60.6009,18.5903,49.0326,-92.2000,16337.3822,17342.22,-1895.51,1024.54,-1.8876,1.2259,0.5262
2026-09-03T13:54:00.941,979.268,ApproachMachine22Oil1StartState2,ApproachMachine22Oil1Start,MaintenanceGripper,-83.9161,2.8901,-66.6840,30.3557,67.4697,-83.4370,16337.3822,17633.61,-1782.39,1023.49,-2.0566,0.8765,0.4334
2026-09-03T13:54:00.991,979.317,Machine22Oil1StartState2,Machine22Oil1Start,MaintenanceGripper,-83.9284,3.7366,-67.3011,30.2412,68.0049,-83.1051,16337.3822,17633.23,-1782.07,1013.06,-2.0566,0.8765,0.4334
2026-09-03T13:54:01.509,979.836,Machine22Oil1EndState2,Machine22Oil1End,MaintenanceGripper,-79.1518,51.1731,-45.3133,-9.3651,42.3756,-59.3109,16337.3822,17635.87,-3296.79,1002.17,-2.8404,1.1418,1.3128
2026-09-03T13:54:01.629,979.955,ApproachMachine22Oil1EndState2,ApproachMachine22Oil1End,MaintenanceGripper,-79.1271,50.8592,-45.0732,-9.4446,42.1416,-59.2271,16337.3822,17637.17,-3297.33,1012.52,-2.8404,1.1418,1.3128
2026-09-03T13:54:01.709,980.036,ApproachMachine22Oil2StartState2,ApproachMachine22Oil2Start,MaintenanceGripper,-80.4998,50.7546,-44.7265,-4.9350,39.5488,-63.5012,16337.3822,17604.98,-3295.84,1000.14,-2.7303,1.1463,1.2320
2026-09-03T13:54:01.762,980.089,Machine22Oil2StartState2,Machine22Oil2Start,MaintenanceGripper,-80.5203,51.0533,-44.9746,-4.8775,39.7947,-63.5570,16337.3822,17603.83,-3294.96,989.80,-2.7303,1.1463,1.2320
2026-09-03T13:54:02.220,980.547,Machine22Oil2EndState2,Machine22Oil2End,MaintenanceGripper,-84.6948,-0.9845,-64.0342,32.3304,62.3691,-80.9424,16337.3822,17602.43,-1779.37,999.71,-2.1510,0.8271,0.5571
2026-09-03T13:54:02.344,980.671,ApproachMachine22Oil2EndState2,ApproachMachine22Oil2End,MaintenanceGripper,-84.6372,-1.8201,-63.3984,32.4477,61.8186,-81.3034,16337.3822,17603.81,-1779.67,1010.06,-2.1510,0.8271,0.5571
2026-09-03T13:54:02.636,980.963,ApproachMachine22Oil3StartState2,ApproachMachine22Oil3Start,MaintenanceGripper,-82.7073,-17.4119,-49.7131,33.1104,36.9921,-70.9105,16337.3822,17509.51,-1832.04,991.03,-2.4222,0.6212,0.9718
2026-09-03T13:54:02.730,981.057,Machine22Oil3StartState2,Machine22Oil3Start,MaintenanceGripper,-82.3564,-19.8103,-50.0260,32.3661,37.1331,-70.3141,16337.3822,17510.02,-1782.37,969.64,-2.4222,0.6212,0.9718
2026-09-03T13:54:03.241,981.568,Machine22Oil3EndState2,Machine22Oil3End,MaintenanceGripper,-81.6402,48.2287,-42.0186,-0.8522,34.0667,-44.0539,16337.3822,17511.01,-3296.21,959.99,-2.8359,0.7556,1.3517
2026-09-03T13:54:03.369,981.696,ApproachMachine22Oil3EndState2,ApproachMachine22Oil3End,MaintenanceGripper,-81.6464,47.6094,-41.5650,-0.8513,33.6131,-44.0501,16337.3822,17510.88,-3296.27,980.01,-2.8359,0.7556,1.3517
2026-09-03T13:54:03.442,981.769,ApproachMachine22Oil4StartState2,ApproachMachine22Oil4Start,MaintenanceGripper,-82.5998,47.8726,-41.3541,4.3593,33.1116,-45.0386,16337.3822,17482.92,-3295.47,965.08,-2.8176,0.6939,1.3210
2026-09-03T13:54:03.490,981.817,Machine22Oil4StartState2,Machine22Oil4Start,MaintenanceGripper,-82.6083,48.1779,-41.5819,4.3481,33.3392,-45.0186,16337.3822,17482.47,-3295.47,955.08,-2.8176,0.6939,1.3210
2026-09-03T13:54:04.008,982.335,Machine22Oil4EndState2,Machine22Oil4End,MaintenanceGripper,-80.8024,-24.4380,-46.7970,28.8849,31.8488,-61.9360,16337.3822,17481.23,-1782.61,965.62,-2.5146,0.5285,1.0693
2026-09-03T13:54:04.123,982.449,ApproachMachine22Oil4EndState2,ApproachMachine22Oil4End,MaintenanceGripper,-80.7634,-25.0462,-46.1778,29.3084,31.2946,-62.4663,16337.3822,17482.38,-1783.96,975.48,-2.5146,0.5285,1.0693
2026-09-03T13:54:04.176,982.503,ApproachMachine22Oil5StartState2,ApproachMachine22Oil5Start,MaintenanceGripper,-85.5835,-17.4885,-52.1651,41.3823,51.0024,-52.4489,16337.3822,17468.19,-1784.85,973.73,-2.7062,0.3104,0.9009
2026-09-03T13:54:04.230,982.557,Machine22Oil5StartState2,Machine22Oil5Start,MaintenanceGripper,-85.5840,-16.6566,-52.8624,41.0145,51.5273,-51.8604,16337.3822,17468.10,-1784.73,963.33,-2.7062,0.3104,0.9009
2026-09-03T13:54:04.751,983.078,Machine22Oil5EndState2,Machine22Oil5End,MaintenanceGripper,-80.6697,46.4652,-39.4347,-3.7152,28.9190,-23.7366,16337.3822,17470.40,-3295.95,952.67,-2.8686,0.4419,1.4087
2026-09-03T13:54:04.859,983.186,ApproachMachine22Oil5EndState2,ApproachMachine22Oil5End,MaintenanceGripper,-80.6648,46.1902,-39.1773,-3.7557,28.6624,-23.6939,16337.3822,17470.79,-3296.48,963.05,-2.8686,0.4419,1.4087
2026-09-03T13:54:04.916,983.243,ApproachMachine22Oil6StartState2,ApproachMachine22Oil6Start,MaintenanceGripper,-81.0238,46.0746,-39.1786,-3.0222,28.6468,-24.2719,16337.3822,17454.66,-3297.73,964.69,-2.8686,0.4419,1.4087
2026-09-03T13:54:04.962,983.289,Machine22Oil6StartState2,Machine22Oil6Start,MaintenanceGripper,-81.0289,46.3495,-39.4363,-2.9874,28.9039,-24.3081,16337.3822,17454.27,-3297.20,954.31,-2.8686,0.4419,1.4087
2026-09-03T13:54:05.441,983.768,Machine22Oil6EndState2,Machine22Oil6End,MaintenanceGripper,-86.3162,-16.5886,-52.9275,41.8258,51.8674,-52.2278,16337.3822,17452.44,-1785.83,962.41,-2.7062,0.3104,0.9010
2026-09-03T13:54:05.497,983.824,ApproachMachine22Oil6EndState2,ApproachMachine22Oil6End,MaintenanceGripper,-86.3155,-17.4214,-52.2300,42.1950,51.3489,-52.8230,16337.3822,17452.53,-1785.95,972.81,-2.7062,0.3104,0.9010
2026-09-03T13:54:05.556,983.883,ApproachMachine22Oil7StartState2,ApproachMachine22Oil7Start,MaintenanceGripper,-87.0320,-17.4011,-52.3907,42.9317,51.7636,-53.0961,16337.3822,17437.00,-1783.93,969.57,-2.7062,0.3104,0.9010
2026-09-03T13:54:05.603,983.930,Machine22Oil7StartState2,Machine22Oil7Start,MaintenanceGripper,-87.0327,-16.5620,-53.0916,42.5612,52.2786,-52.4930,16337.3822,17436.90,-1783.81,959.16,-2.7062,0.3104,0.9010
2026-09-03T13:54:06.087,984.414,Machine22Oil7EndState2,Machine22Oil7End,MaintenanceGripper,-81.3687,46.2330,-39.6775,-2.2792,29.1328,-24.8705,16337.3822,17438.33,-3294.36,949.78,-2.8686,0.4419,1.4087
2026-09-03T13:54:06.133,984.460,ApproachMachine22Oil7EndState2,ApproachMachine22Oil7End,MaintenanceGripper,-81.3636,45.9563,-39.4198,-2.3081,28.8754,-24.8411,16337.3822,17438.72,-3294.89,960.17,-2.8686,0.4419,1.4087
2026-09-03T13:54:06.192,984.519,ApproachMachine22Oil8StartState2,ApproachMachine22Oil8Start,MaintenanceGripper,-81.7549,46.0546,-39.5351,-1.5083,28.9800,-25.4712,16337.3822,17421.30,-3297.08,955.98,-2.8686,0.4419,1.4087
2026-09-03T13:54:06.239,984.566,Machine22Oil8StartState2,Machine22Oil8Start,MaintenanceGripper,-81.7601,46.3323,-39.7924,-1.4857,29.2371,-25.4933,16337.3822,17420.90,-3296.55,945.59,-2.8686,0.4419,1.4087
2026-09-03T13:54:06.743,985.070,Machine22Oil8EndState2,Machine22Oil8End,MaintenanceGripper,-87.8929,-16.3596,-53.2968,43.4319,52.7787,-52.7925,16337.3822,17418.48,-1784.00,955.99,-2.7062,0.3104,0.9010
2026-09-03T13:54:06.867,985.194,ApproachMachine22Oil8EndState2,ApproachMachine22Oil8End,MaintenanceGripper,-87.8922,-17.2019,-52.5951,43.8021,52.2704,-53.4020,16337.3822,17418.57,-1784.12,966.40,-2.7062,0.3104,0.9010
2026-09-03T13:54:07.154,985.481,ApproachMachine22OilFrontUpState2,ApproachMachine22OilFrontUp,MaintenanceGripper,-88.4282,-9.1543,-60.6009,18.5903,49.0326,-92.2000,16337.3822,17342.22,-1895.51,1024.54,-1.8876,1.2259,0.5262
2026-09-03T13:54:07.446,985.772,ApproachMachine22OilFrontDownState2,ApproachMachine22OilFrontDown,MaintenanceGripper,-91.3584,-7.0963,-61.9737,32.8442,44.5836,-99.5149,16337.3822,17344.38,-1800.77,900.16,-1.7652,1.1073,0.5396
2026-09-03T13:54:07.723,986.050,ApproachMachine22Oil9StartState2,ApproachMachine22Oil9Start,MaintenanceGripper,-82.7341,-6.0498,-64.6705,16.9847,45.0260,-102.9050,16337.3822,17494.72,-1791.11,917.54,-1.2736,1.2177,0.0798
2026-09-03T13:54:07.776,986.103,Machine22Oil9StartState2,Machine22Oil9Start,MaintenanceGripper,-82.2446,-6.2827,-64.5766,16.3681,44.8758,-102.6586,16337.3822,17504.10,-1787.80,918.55,-1.2736,1.2177,0.0798
2026-09-03T13:54:08.226,986.553,Machine22Oil9EndState2,Machine22Oil9End,MaintenanceGripper,-83.6886,52.0785,-44.6204,4.6273,23.4101,-98.8532,16337.3822,17505.09,-3291.48,910.47,-0.9106,1.4039,-0.2809
2026-09-03T13:54:08.274,986.601,ApproachMachine22Oil9EndState2,ApproachMachine22Oil9End,MaintenanceGripper,-83.9120,52.1203,-44.6398,5.1460,23.4430,-99.2474,16337.3822,17495.23,-3292.79,909.45,-0.9106,1.4039,-0.2809
2026-09-03T13:54:08.338,986.665,ApproachMachine22Oil10StartState2,ApproachMachine22Oil10Start,MaintenanceGripper,-84.5007,51.9023,-43.0673,8.6322,22.1373,-91.3508,16337.3822,17480.22,-3295.01,897.39,-1.9015,1.3466,0.6953
2026-09-03T13:54:08.387,986.714,Machine22Oil10StartState2,Machine22Oil10Start,MaintenanceGripper,-84.2799,51.8773,-43.1087,8.0745,22.1548,-90.9116,16337.3822,17489.97,-3292.91,896.67,-1.9015,1.3466,0.6953
2026-09-03T13:54:08.908,987.235,Machine22Oil10EndState2,Machine22Oil10End,MaintenanceGripper,-80.0440,-14.1966,-58.4540,9.5592,36.2587,-87.2508,16337.3822,17493.92,-1787.05,904.43,-1.8909,1.1972,0.6985
2026-09-03T13:54:08.967,987.294,ApproachMachine22Oil10EndState2,ApproachMachine22Oil10End,MaintenanceGripper,-80.5334,-14.1653,-58.4050,10.3319,36.2546,-87.6919,16337.3822,17484.61,-1790.51,905.58,-1.8909,1.1972,0.6985
2026-09-03T13:54:09.017,987.344,ApproachMachine22Oil11StartState2,ApproachMachine22Oil11Start,MaintenanceGripper,-80.9533,-13.4812,-58.9017,10.8560,36.7790,-87.9010,16337.3822,17476.38,-1792.62,899.20,-1.8908,1.1972,0.6985
2026-09-03T13:54:09.065,987.391,Machine22Oil11StartState2,Machine22Oil11Start,MaintenanceGripper,-80.4648,-13.5157,-58.9508,10.0940,36.7814,-87.4719,16337.3822,17485.69,-1789.15,898.05,-1.8908,1.1972,0.6985
2026-09-03T13:54:09.567,987.894,Machine22Oil11EndState2,Machine22Oil11End,MaintenanceGripper,-84.3253,51.5919,-42.2214,8.5117,21.3975,-84.4324,16337.3822,17483.26,-3292.89,888.57,-2.2044,1.2556,0.9878
2026-09-03T13:54:09.699,988.026,ApproachMachine22Oil11EndState2,ApproachMachine22Oil11End,MaintenanceGripper,-84.5409,51.6021,-42.1448,9.0898,21.3462,-84.8977,16337.3822,17473.75,-3295.39,890.41,-2.2044,1.2556,0.9878
2026-09-03T13:54:09.776,988.103,ApproachMachine22Oil12StartState2,ApproachMachine22Oil12Start,MaintenanceGripper,-83.3748,50.5906,-42.4108,-9.0218,20.0315,-67.4965,16337.3822,17448.09,-3297.22,862.83,-2.4803,1.2775,1.2986
2026-09-03T13:54:09.821,988.148,Machine22Oil12StartState2,Machine22Oil12Start,MaintenanceGripper,-83.1578,50.6371,-42.4725,-9.5733,20.1183,-67.0652,16337.3822,17457.66,-3295.45,860.55,-2.4803,1.2775,1.2986
2026-09-03T13:54:10.340,988.667,Machine22Oil12EndState2,Machine22Oil12End,MaintenanceGripper,-87.3959,-7.1077,-59.7606,36.4587,48.7168,-74.4464,16337.3822,17456.06,-1779.71,870.68,-2.3107,0.6905,0.8585
2026-09-03T13:54:10.448,988.774,ApproachMachine22Oil12EndState2,ApproachMachine22Oil12End,MaintenanceGripper,-87.7040,-7.1915,-59.4739,36.9852,48.5802,-74.8411,16337.3822,17449.69,-1785.40,875.88,-2.3107,0.6905,0.8585
2026-09-03T13:54:10.506,988.833,ApproachMachine22Oil13StartState2,ApproachMachine22Oil13Start,MaintenanceGripper,-85.9644,-8.4989,-61.3291,30.1321,56.0445,-54.3709,16337.3822,17436.40,-1781.81,865.17,-2.6116,0.5301,0.9577
2026-09-03T13:54:10.555,988.882,Machine22Oil13StartState2,Machine22Oil13Start,MaintenanceGripper,-85.8706,-7.6220,-62.0307,29.7904,56.6301,-53.9036,16337.3822,17438.17,-1780.60,854.99,-2.6116,0.5301,0.9577
2026-09-03T13:54:11.014,989.341,Machine22Oil13EndState2,Machine22Oil13End,MaintenanceGripper,-80.6421,49.1145,-37.7279,-35.8698,16.6589,-11.9911,16337.3822,17436.99,-3291.39,845.36,-2.7143,0.7550,1.5703
2026-09-03T13:54:11.139,989.466,ApproachMachine22Oil13EndState2,ApproachMachine22Oil13End,MaintenanceGripper,-80.7082,48.9510,-37.4478,-36.2422,16.4017,-11.5606,16337.3822,17434.46,-3294.15,855.07,-2.7143,0.7550,1.5703
2026-09-03T13:54:11.190,989.517,ApproachMachine22Oil14StartState2,ApproachMachine22Oil14Start,MaintenanceGripper,-80.8781,49.0680,-37.5446,-35.5784,16.4007,-12.1451,16337.3822,17426.72,-3295.45,850.91,-2.7143,0.7550,1.5703
2026-09-03T13:54:11.236,989.563,Machine22Oil14StartState2,Machine22Oil14Start,MaintenanceGripper,-80.8121,49.2320,-37.8245,-35.2157,16.6591,-12.5655,16337.3822,17429.25,-3292.68,841.20,-2.7143,0.7550,1.5703
2026-09-03T13:54:11.733,990.060,Machine22Oil14EndState2,Machine22Oil14End,MaintenanceGripper,-85.9142,-8.6235,-61.1412,30.1360,54.9742,-52.8904,16337.3822,17426.32,-1783.95,850.34,-2.6208,0.5027,0.9755
2026-09-03T13:54:11.853,990.180,ApproachMachine22Oil14EndState2,ApproachMachine22Oil14End,MaintenanceGripper,-85.9922,-9.4946,-60.4367,30.4794,54.3852,-53.3664,16337.3822,17424.87,-1785.16,860.57,-2.6208,0.5027,0.9755
2026-09-03T13:54:11.912,990.239,ApproachMachine22Oil15StartState2,ApproachMachine22Oil15Start,MaintenanceGripper,-86.6014,-8.7914,-61.1226,30.9442,55.1268,-53.2506,16337.3822,17411.98,-1782.39,850.30,-2.6208,0.5027,0.9755
2026-09-03T13:54:11.969,990.296,Machine22Oil15StartState2,Machine22Oil15Start,MaintenanceGripper,-86.5236,-7.9126,-61.8287,30.6048,55.7145,-52.7730,16337.3822,17413.43,-1781.19,840.06,-2.6208,0.5027,0.9755
2026-09-03T13:54:12.466,990.793,Machine22Oil15EndState2,Machine22Oil15End,MaintenanceGripper,-81.1467,49.6238,-38.0525,-33.8531,16.6973,-13.7732,16337.3822,17414.23,-3296.51,829.74,-2.7143,0.7550,1.5703
2026-09-03T13:54:12.516,990.843,ApproachMachine22Oil15EndState2,ApproachMachine22Oil15End,MaintenanceGripper,-81.2124,49.4584,-37.7732,-34.1938,16.4368,-13.3757,16337.3822,17411.71,-3299.28,839.45,-2.7143,0.7550,1.5703
2026-09-03T13:54:12.583,990.910,ApproachMachine22Oil16StartState2,ApproachMachine22Oil16Start,MaintenanceGripper,-81.5055,49.5340,-38.2352,-32.5147,16.6955,-14.9397,16337.3822,17397.31,-3295.29,826.35,-2.7143,0.7550,1.5704
2026-09-03T13:54:12.635,990.962,Machine22Oil16StartState2,Machine22Oil16Start,MaintenanceGripper,-81.4399,49.7026,-38.5140,-32.2056,16.9585,-15.3052,16337.3822,17399.84,-3292.52,816.65,-2.7143,0.7550,1.5704
2026-09-03T13:54:13.137,991.464,Machine22Oil16EndState2,Machine22Oil16End,MaintenanceGripper,-87.1902,-6.9499,-62.6236,31.0995,56.5566,-52.6004,16337.3822,17399.53,-1780.24,828.55,-2.6208,0.5026,0.9755
2026-09-03T13:54:13.194,991.521,ApproachMachine22Oil16EndState2,ApproachMachine22Oil16End,MaintenanceGripper,-87.2674,-7.8337,-61.9186,31.4327,55.9726,-53.0774,16337.3822,17398.09,-1781.44,838.78,-2.6208,0.5026,0.9755
2026-09-03T13:54:13.288,991.615,ApproachMachine22Oil17StartState2,ApproachMachine22Oil17Start,MaintenanceGripper,-83.1304,-15.6021,-59.7016,25.1228,57.7905,-21.6777,16337.3822,17347.79,-1783.71,846.56,-2.9754,0.1066,1.0675
2026-09-03T13:54:13.339,991.666,Machine22Oil17StartState2,Machine22Oil17Start,MaintenanceGripper,-83.0598,-14.6294,-60.4903,24.8348,58.4906,-21.2481,16337.3822,17348.86,-1782.06,836.75,-2.9754,0.1066,1.0675
2026-09-03T13:54:13.797,992.124,Machine22Oil17EndState2,Machine22Oil17End,MaintenanceGripper,-87.4523,53.1799,-42.7500,37.5507,44.6494,-35.9409,16337.3822,17350.28,-3294.76,826.34,-2.9753,0.1066,1.0675
2026-09-03T13:54:13.910,992.237,ApproachMachine22Oil17EndState2,ApproachMachine22Oil17End,MaintenanceGripper,-87.4793,52.9358,-42.5033,37.7380,44.4662,-36.1781,16337.3822,17349.21,-3296.40,836.14,-2.9753,0.1066,1.0675
2026-09-03T13:54:13.913,992.240,StopOilingState,,,-87.4793,52.9358,-42.5033,37.7380,44.4662,-36.1781,16337.3822,17349.21,-3296.40,836.14,-2.9753,0.1066,1.0675
2026-09-03T13:54:14.420,992.747,ApproachMachine22OilFrontUpState2,ApproachMachine22OilFrontUp,MaintenanceGripper,-88.4282,-9.1543,-60.6009,18.5903,49.0326,-92.2000,16337.3822,17342.22,-1895.51,1024.54,-1.8876,1.2259,0.5262
2026-09-03T13:54:14.954,993.281,ApproachMachine22OilFrontState2,ApproachMachine22OilFront,MaintenanceGripper,-157.3718,-2.1007,-5.3457,114.6934,66.5386,-123.9829,18049.2348,16794.48,-1467.00,2121.86,-2.6922,0.5165,1.5662
2026-09-03T13:54:15.547,993.874,TransportStateReversedRightState,,,-180.0000,-50.0000,15.0000,-0.0000,-15.0000,-90.0000,18049.2348,16551.08,-368.61,2956.58,1.5536,0.0292,3.1347
2026-09-03T13:54:15.946,994.273,CloseMachine22FrontDoorState1,,,-180.0000,-50.0000,15.0000,-0.0000,-15.0000,-90.0000,18049.2348,16551.08,-368.61,2956.58,1.5536,0.0292,3.1347
2026-09-03T13:54:16.392,994.719,OpenMachine22BackDoorState1,,,-180.0000,-50.0000,15.0000,-0.0000,-15.0000,-90.0000,18049.2348,16551.08,-368.61,2956.58,1.5536,0.0292,3.1347
2026-09-03T13:54:17.152,995.478,TransportState,,,-0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,18049.2348,20416.48,318.30,2929.09,-1.5531,-0.0290,0.0073
2026-09-03T13:54:17.789,996.116,MoveOnRailOptimizationApproachMachine22OilFrontState,OptimizationApproachMachine22OilShifted,,-0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,16337.3822,18704.63,318.30,2929.09,-1.5531,-0.0290,0.0073
2026-09-03T13:54:18.132,996.459,ApproachMachine22OilBackState1,ApproachMachine22OilBack,MaintenanceGripper,-27.8864,-16.1838,-2.7364,63.3448,-63.3048,-49.3374,16337.3822,18185.98,-1466.04,2124.48,-2.6938,-0.5308,1.5650
2026-09-03T13:54:18.578,996.905,ApproachMachine22OilBackMidState2,ApproachMachine22OilBackMid,MaintenanceGripper,-88.7566,-3.2381,-58.6196,165.4424,-64.5846,-112.8438,18049.2348,18087.14,-2147.37,1185.04,-2.8787,-1.0091,1.9735
2026-09-03T13:54:18.924,997.251,ApproachMachine22OilBackUpState2,ApproachMachine22OilBackUp,MaintenanceGripper,-88.9320,-0.3745,-68.5361,148.3269,-74.9935,-111.3844,18049.2348,17868.00,-1786.12,986.16,-2.5239,-0.8363,2.3984
2026-09-03T13:54:18.925,997.252,StartOilingState,,,-88.9320,-0.3745,-68.5361,148.3269,-74.9935,-111.3844,18049.2348,17868.00,-1786.12,986.16,-2.5239,-0.8363,2.3984
2026-09-03T13:54:19.246,997.573,ApproachMachine22Oil18StartState2,ApproachMachine22Oil18Start,MaintenanceGripper,-91.1831,12.2824,-67.9600,130.9392,-79.2875,-105.6411,18049.2348,17648.68,-1785.74,981.24,-2.2942,-0.6101,2.7508
2026-09-03T13:54:19.296,997.623,Machine22Oil18StartState2,Machine22Oil18Start,MaintenanceGripper,-91.1815,12.9742,-68.4407,131.0052,-79.6032,-106.0099,18049.2348,17648.65,-1785.63,971.26,-2.2942,-0.6101,2.7508
2026-09-03T13:54:19.772,998.099,Machine22Oil18EndState2,Machine22Oil18End,MaintenanceGripper,-95.7300,58.1247,-44.2131,153.5974,-52.2269,-108.6886,18049.2349,17648.89,-3295.34,958.84,-2.6729,-0.8111,2.2725
2026-09-03T13:54:19.890,998.217,ApproachMachine22Oil18EndState2,ApproachMachine22Oil18End,MaintenanceGripper,-95.7472,57.7709,-44.0361,153.5568,-52.0629,-108.6028,18049.2348,17648.20,-3294.98,968.79,-2.6729,-0.8111,2.2725
2026-09-03T13:54:19.960,998.287,ApproachMachine22Oil19StartState2,ApproachMachine22Oil19Start,MaintenanceGripper,-95.6841,58.5211,-45.9620,156.6827,-58.1826,-116.4348,18049.2348,17675.43,-3294.41,960.28,-2.8298,-0.7772,2.2135
2026-09-03T13:54:20.008,998.335,Machine22Oil19StartState2,Machine22Oil19Start,MaintenanceGripper,-95.6538,58.9285,-46.0990,156.6824,-58.3167,-116.4758,18049.2348,17676.60,-3295.89,950.48,-2.8298,-0.7772,2.2135
2026-09-03T13:54:20.475,998.802,Machine22Oil19EndState2,Machine22Oil19End,MaintenanceGripper,-98.1571,3.8181,-71.0469,155.2109,-80.2610,-125.7952,18049.2348,17675.15,-1783.20,963.18,-2.7161,-0.7031,2.3529
2026-09-03T13:54:20.589,998.915,ApproachMachine22Oil19EndState2,ApproachMachine22Oil19End,MaintenanceGripper,-98.2343,2.8270,-70.4104,155.2406,-79.6724,-125.5478,18049.2349,17673.84,-1781.76,972.97,-2.7161,-0.7031,2.3529
2026-09-03T13:54:20.632,998.958,ApproachMachine22Oil20StartState2,ApproachMachine22Oil20Start,MaintenanceGripper,-98.0164,1.2267,-69.3121,154.5905,-77.8404,-126.3086,18049.2348,17681.70,-1781.55,970.56,-2.7249,-0.6765,2.3382
2026-09-03T13:54:20.678,999.005,Machine22Oil20StartState2,Machine22Oil20Start,MaintenanceGripper,-97.9257,2.2204,-69.9588,154.5578,-78.4380,-126.5632,18049.2348,17683.29,-1782.99,960.82,-2.7249,-0.6765,2.3382
2026-09-03T13:54:21.143,999.470,Machine22Oil20EndState2,Machine22Oil20End,MaintenanceGripper,-95.4270,58.7587,-46.1999,156.4563,-58.4724,-116.3549,18049.2348,17687.15,-3293.22,950.75,-2.8298,-0.7773,2.2135
2026-09-03T13:54:21.258,999.585,ApproachMachine22Oil20EndState2,ApproachMachine22Oil20End,MaintenanceGripper,-95.4572,58.3510,-46.0624,156.4561,-58.3380,-116.3129,18049.2348,17685.97,-3291.74,960.55,-2.8298,-0.7773,2.2135
2026-09-03T13:54:21.316,999.643,ApproachMachine22Oil21StartState2,ApproachMachine22Oil21Start,MaintenanceGripper,-94.5608,57.8876,-44.2655,152.2282,-52.6524,-107.7781,18049.2348,17702.49,-3296.23,960.93,-2.6729,-0.8112,2.2725
2026-09-03T13:54:21.362,999.689,Machine22Oil21StartState2,Machine22Oil21Start,MaintenanceGripper,-94.5437,58.2436,-44.4413,152.2703,-52.8136,-107.8673,18049.2348,17703.18,-3296.60,950.98,-2.6729,-0.8112,2.2725
2026-09-03T13:54:21.873,1000.199,Machine22Oil21EndState2,Machine22Oil21End,MaintenanceGripper,-88.9822,13.7182,-68.9038,128.9288,-80.5103,-105.8484,18049.2348,17702.29,-1786.31,960.83,-2.2942,-0.6101,2.7507
2026-09-03T13:54:21.921,1000.248,ApproachMachine22Oil21EndState2,ApproachMachine22Oil21End,MaintenanceGripper,-88.9840,13.0269,-68.4270,128.8676,-80.2104,-105.4724,18049.2348,17702.32,-1786.42,970.81,-2.2942,-0.6101,2.7507
2026-09-03T13:54:21.977,1000.304,ApproachMachine22Oil22StartState2,ApproachMachine22Oil22Start,MaintenanceGripper,-88.2423,12.9164,-68.5087,128.1597,-80.4743,-105.3653,18049.2348,17720.24,-1781.58,969.95,-2.2942,-0.6101,2.7507
2026-09-03T13:54:22.025,1000.351,Machine22Oil22StartState2,Machine22Oil22Start,MaintenanceGripper,-88.2404,13.6108,-68.9874,128.2200,-80.7708,-105.7462,18049.2348,17720.21,-1781.46,959.97,-2.2942,-0.6101,2.7507
2026-09-03T13:54:22.474,1000.801,Machine22Oil22EndState2,Machine22Oil22End,MaintenanceGripper,-94.1200,58.3235,-44.5796,151.8206,-53.0775,-107.6141,18049.2349,17722.58,-3296.08,946.21,-2.6729,-0.8112,2.2725
2026-09-03T13:54:22.522,1000.849,ApproachMachine22Oil22EndState2,ApproachMachine22Oil22End,MaintenanceGripper,-94.1370,57.9663,-44.4045,151.7783,-52.9174,-107.5239,18049.2348,17721.89,-3295.72,956.16,-2.6729,-0.8112,2.2725
2026-09-03T13:54:22.587,1000.914,ApproachMachine22Oil23StartState2,ApproachMachine22Oil23Start,MaintenanceGripper,-93.7292,58.1162,-44.5089,151.3360,-53.1470,-107.2645,18049.2348,17740.47,-3296.34,951.08,-2.6729,-0.8111,2.2725
2026-09-03T13:54:22.638,1000.965,Machine22Oil23StartState2,Machine22Oil23Start,MaintenanceGripper,-93.7121,58.4746,-44.6831,151.3785,-53.3057,-107.3555,18049.2348,17741.15,-3296.71,941.13,-2.6729,-0.8111,2.2725
2026-09-03T13:54:23.154,1001.481,Machine22Oil23EndState2,Machine22Oil23End,MaintenanceGripper,-87.4410,14.0960,-69.1835,127.4681,-81.1166,-105.7241,18049.2348,17739.81,-1784.05,954.82,-2.2941,-0.6101,2.7508
