timestamp,elapsed_s,state_name,frame,tool_name,j1,j2,j3,j4,j5,j6,j7,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
2026-09-03T13:39:59.974,138.301,ApproachMachine1Oil6StartState2,ApproachMachine1Oil6Start,MaintenanceGripper,98.1881,57.0953,-32.7325,-2.0833,23.1421,-24.2406,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:00.225,138.552,Machine1Oil6StartState2,Machine1Oil6Start,MaintenanceGripper,98.1809,57.3524,-32.9628,-2.0461,23.3721,-24.2768,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:00.865,139.191,Machine1Oil6EndState2,Machine1Oil6End,MaintenanceGripper,92.9932,-1.2413,-55.5571,40.8526,54.5492,-49.1696,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:01.012,139.339,ApproachMachine1Oil6EndState2,ApproachMachine1Oil6End,MaintenanceGripper,92.9977,-1.8774,-55.0317,41.0946,54.1509,-49.5911,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:01.225,139.552,ApproachMachine1Oil7StartState2,ApproachMachine1Oil7Start,MaintenanceGripper,92.3899,-1.8382,-55.1919,41.7043,54.5009,-49.7818,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:01.539,139.866,Machine1Oil7StartState2,Machine1Oil7Start,MaintenanceGripper,92.3854,-1.1989,-55.7186,41.4618,54.8966,-49.3558,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:02.214,140.541,Machine1Oil7EndState2,Machine1Oil7End,MaintenanceGripper,97.8657,57.1858,-33.2246,-1.2496,23.6261,-24.9577,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:02.473,140.800,ApproachMachine1Oil7EndState2,ApproachMachine1Oil7End,MaintenanceGripper,97.8730,56.9270,-32.9944,-1.2791,23.3961,-24.9298,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:02.690,141.017,ApproachMachine1Oil8StartState2,ApproachMachine1Oil8Start,MaintenanceGripper,97.5118,57.0215,-33.0902,-0.3835,23.4868,-25.6918,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:02.905,141.232,Machine1Oil8StartState2,Machine1Oil8Start,MaintenanceGripper,97.5045,57.2814,-33.3198,-0.3621,23.7163,-25.7108,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
